"id","taxon_group","language_iso","kingdom_taxon","kingdom_taxa_taxon_list_id","order_taxon","order_taxa_taxon_list_id","family_taxon","family_taxa_taxon_list_id","parent_id","taxonomic_sort_order","taxon","authority","taxon_rank","taxon_rank_sort_order","preferred","preferred_taxon","preferred_authority","default_common_name","freshwater_flag","non_native_flag"
145508,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Noctuidae",14852,44728,NULL,"Chrysodeixis chalcites","(Esper, 1789)","Species",300,False,"Chrysodeixis chalcites","(Esper, [1803])","Golden Twin-spot",False,True
399591,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Noctuidae",14852,44728,NULL,"Chrysodeixis chalcites","(Esper, [1803])","Species",300,True,"Chrysodeixis chalcites","(Esper, [1803])","Golden Twin-spot",False,True
32507,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Geometridae",218698,103465,NULL,"Cidaria fulvata","(Forster, 1771)","Species",300,True,"Cidaria fulvata","(Forster, 1771)","Barred Yellow",False,False
116652,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Drepanidae",62001,51196,NULL,"Cilix glaucata","(Scopoli, 1763)","Species",300,True,"Cilix glaucata","(Scopoli, 1763)","Chinese Character",False,False
51797,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Noctuidae",14852,396981,NULL,"Xanthia gilvago","(Denis & Schiff., 1775)","Species",300,False,"Cirrhia gilvago","([Denis & Schiffermüller], 1775)","Dusky-lemon Sallow",False,False
51796,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Noctuidae",14852,396981,NULL,"Xanthia gilvago","(Denis & Schiffermüller, 1775)","Species",300,False,"Cirrhia gilvago","([Denis & Schiffermüller], 1775)","Dusky-lemon Sallow",False,False
394651,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Noctuidae",14852,396981,NULL,"Cirrhia gilvago","([Denis & Schiffermüller], 1775)","Species",300,True,"Cirrhia gilvago","([Denis & Schiffermüller], 1775)","Dusky-lemon Sallow",False,False
412514,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Noctuidae",14852,396981,NULL,"Cirrhia palleago","Hübner, [1803]","Species",300,False,"Cirrhia gilvago","([Denis & Schiffermüller], 1775)","Dusky-lemon Sallow",False,False
184604,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Noctuidae",14852,396981,NULL,"Xanthia icteritia","(Hufnagel, 1766)","Species",300,False,"Cirrhia icteritia","(Hufnagel, 1766)","Sallow",False,False
395476,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Noctuidae",14852,396981,NULL,"Cirrhia icteritia","(Hufnagel, 1766)","Species",300,True,"Cirrhia icteritia","(Hufnagel, 1766)","Sallow",False,False
402964,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Noctuidae",14852,396981,NULL,"Cirrhia fulvago","(Linnaeus, 1761)","Species",300,False,"Cirrhia icteritia","(Hufnagel, 1766)","Sallow",False,False
217222,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Noctuidae",14852,396981,NULL,"Xanthia ocellaris","(Borkhausen, 1792)","Species",300,False,"Cirrhia ocellaris","(Borkhausen, 1792)","Pale-lemon Sallow",False,False
393653,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Noctuidae",14852,396981,NULL,"Cirrhia ocellaris","(Borkhausen, 1792)","Species",300,True,"Cirrhia ocellaris","(Borkhausen, 1792)","Pale-lemon Sallow",False,False
40844,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Geometridae",218698,163104,NULL,"Cleora cinctaria","([Denis & Schiffermüller], 1775)","Species",300,True,"Cleora cinctaria","([Denis & Schiffermüller], 1775)","Ringed Carpet",False,False
40845,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Geometridae",218698,163104,NULL,"Cleora cinctaria","(Denis & Schiff., 1775)","Species",300,False,"Cleora cinctaria","([Denis & Schiffermüller], 1775)","Ringed Carpet",False,False
246112,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Geometridae",218698,109165,NULL,"Cleorodes lichenaria","(Hufnagel, 1767)","Species",300,True,"Cleorodes lichenaria","(Hufnagel, 1767)","Brussels Lace",False,False
234171,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Notodontidae",210170,210425,NULL,"Clostera anachoreta","(Denis & Schiff., 1775)","Species",300,False,"Clostera anachoreta","([Denis & Schiffermüller], 1775)","Scarce Chocolate-tip",False,False
234170,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Notodontidae",210170,210425,NULL,"Clostera anachoreta","(Denis & Schiffermüller, 1775)","Species",300,False,"Clostera anachoreta","([Denis & Schiffermüller], 1775)","Scarce Chocolate-tip",False,False
398111,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Notodontidae",210170,210425,NULL,"Clostera anachoreta","([Denis & Schiffermüller], 1775)","Species",300,True,"Clostera anachoreta","([Denis & Schiffermüller], 1775)","Scarce Chocolate-tip",False,False
20215,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Notodontidae",210170,210425,NULL,"Clostera pigra","(Hufnagel, 1766)","Species",300,True,"Clostera pigra","(Hufnagel, 1766)","Small Chocolate-tip",False,False
120925,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Geometridae",218698,204195,NULL,"Coenocalpe lapidata","(Hübner, 1809)","Species",300,False,"Coenocalpe lapidata","(Hübner, [1809])","Slender-striped Rufous",False,False
120926,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Geometridae",218698,204195,NULL,"Coenocalpe lapidata","(Hubner, 1809)","Species",300,False,"Coenocalpe lapidata","(Hübner, [1809])","Slender-striped Rufous",False,False
399915,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Geometridae",218698,204195,NULL,"Coenocalpe lapidata","(Hübner, [1809])","Species",300,True,"Coenocalpe lapidata","(Hübner, [1809])","Slender-striped Rufous",False,False
80336,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Noctuidae",14852,21425,NULL,"Coenophila subrosea","(Stephens, 1829)","Species",300,True,"Coenophila subrosea","(Stephens, 1829)","Rosy Marsh Moth",False,False
80337,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Noctuidae",14852,21425,NULL,"Eugraphe subrosea","(Stephens, 1829)","Species",300,False,"Coenophila subrosea","(Stephens, 1829)","Rosy Marsh Moth",False,False
498953,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Geometridae",218698,393613,NULL,"Nebula salicata",NULL,"Species",300,False,"Coenotephria salicata","(Hübner, [1799])","Striped Twin-spot Carpet",False,False
195848,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Noctuidae",14852,108376,NULL,"Colocasia coryli","(Linnaeus, 1758)","Species",300,True,"Colocasia coryli","(Linnaeus, 1758)","Nut-tree Tussock",False,False
14633,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Geometridae",218698,110113,NULL,"Colostygia multistrigaria","(Haworth, 1809)","Species",300,True,"Colostygia multistrigaria","(Haworth, 1809)","Mottled Grey",False,False
188568,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Geometridae",218698,110113,NULL,"Colostygia pectinataria","(Knoch, 1781)","Species",300,True,"Colostygia pectinataria","(Knoch, 1781)","Green Carpet",False,False
414013,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Geometridae",218698,110113,NULL,"Colostygia miaria","(Borkhausen, 1794)","Species",300,False,"Colostygia pectinataria","(Knoch, 1781)","Green Carpet",False,False
407619,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Geometridae",218698,110113,NULL,"Colostygia viridaria","(Fabricius, 1775)","Species",300,False,"Colostygia pectinataria","(Knoch, 1781)","Green Carpet",False,False
119247,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Geometridae",218698,153882,NULL,"Colotois pennaria","(Linnaeus, 1758)","Species",300,False,"Colotois pennaria","(Linnaeus, 1761)","Feathered Thorn",False,False
119246,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Geometridae",218698,153882,NULL,"Colotois pennaria","(Linnaeus, 1761)","Species",300,True,"Colotois pennaria","(Linnaeus, 1761)","Feathered Thorn",False,False
395886,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Geometridae",218698,394523,NULL,"Comibaena bajularia","([Denis & Schiffermüller], 1775)","Species",300,True,"Comibaena bajularia","([Denis & Schiffermüller], 1775)","Blotched Emerald",False,False
160521,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Geometridae",218698,394523,NULL,"Comibaena pustulata","(Hufnagel, 1767)","Species",300,False,"Comibaena bajularia","([Denis & Schiffermüller], 1775)","Blotched Emerald",False,False
160520,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Geometridae",218698,394523,NULL,"Comibaena bajularia","(Denis & Schiff., 1775)","Species",300,False,"Comibaena bajularia","([Denis & Schiffermüller], 1775)","Blotched Emerald",False,False
414674,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Geometridae",218698,394523,NULL,"Comibaena pustulata","(Hufnagel, 1767) homonym","Species",300,False,"Comibaena bajularia","([Denis & Schiffermüller], 1775)","Blotched Emerald",False,False
160519,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Geometridae",218698,394523,NULL,"Comibaena bajularia","(Denis & Schiffermüller, 1775)","Species",300,False,"Comibaena bajularia","([Denis & Schiffermüller], 1775)","Blotched Emerald",False,False
422516,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Noctuidae",14852,397136,NULL,"Conisania andalusica","(Staudinger, 1859)","Species",300,True,"Conisania andalusica","(Staudinger, 1859)","Barrett's Marbled Coronet",False,False
175148,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Noctuidae",14852,397136,NULL,"Hadena luteago","(Denis & Schiffermüller, 1775)","Species",300,False,"Conisania andalusica","(Staudinger, 1859)","Barrett's Marbled Coronet",False,False
406046,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Noctuidae",14852,397136,NULL,"Conisania luteago","sensu auctt. nec ([Denis & Schiffermüller], 1775)","Species",300,False,"Conisania andalusica","(Staudinger, 1859)","Barrett's Marbled Coronet",False,False
36233,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Noctuidae",14852,397628,NULL,"Conistra erythrocephala","(Denis & Schiffermüller, 1775)","Species",300,False,"Conistra erythrocephala","([Denis & Schiffermüller], 1775)","Red-headed Chestnut",False,False
393810,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Noctuidae",14852,397628,NULL,"Conistra erythrocephala","([Denis & Schiffermüller], 1775)","Species",300,True,"Conistra erythrocephala","([Denis & Schiffermüller], 1775)","Red-headed Chestnut",False,False
36234,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Noctuidae",14852,397628,NULL,"Conistra erythrocephala","(Denis & Schiff., 1775)","Species",300,False,"Conistra erythrocephala","([Denis & Schiffermüller], 1775)","Red-headed Chestnut",False,False
177981,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Noctuidae",14852,398663,NULL,"Conistra ligula","(Esper, 1791)","Species",300,True,"Conistra ligula","(Esper, 1791)","Dark Chestnut",False,False
66159,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Noctuidae",14852,397628,NULL,"Conistra rubiginea","(Denis & Schiff., 1775)","Species",300,False,"Conistra rubiginea","([Denis & Schiffermüller], 1775)","Dotted Chestnut",False,False
396631,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Noctuidae",14852,397628,NULL,"Conistra rubiginea","([Denis & Schiffermüller], 1775)","Species",300,True,"Conistra rubiginea","([Denis & Schiffermüller], 1775)","Dotted Chestnut",False,False
66158,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Noctuidae",14852,397628,NULL,"Conistra rubiginea","(Denis & Schiffermüller, 1775)","Species",300,False,"Conistra rubiginea","([Denis & Schiffermüller], 1775)","Dotted Chestnut",False,False
317641,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Noctuidae",14852,398663,NULL,"Conistra rubiginosa","(Scopoli, 1703)","Species",300,False,"Conistra rubiginosa","(Scopoli, 1763)","Black-spotted Chestnut",False,False
394982,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Noctuidae",14852,398663,NULL,"Conistra rubiginosa","(Scopoli, 1763)","Species",300,True,"Conistra rubiginosa","(Scopoli, 1763)","Black-spotted Chestnut",False,False
39840,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Noctuidae",14852,398663,NULL,"Conistra vaccinii","(Linnaeus, 1758)","Species",300,False,"Conistra vaccinii","(Linnaeus, 1761)","Chestnut",False,False
39839,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Noctuidae",14852,398663,NULL,"Conistra vaccinii","(Linnaeus, 1761)","Species",300,True,"Conistra vaccinii","(Linnaeus, 1761)","Chestnut",False,False
395926,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Noctuidae",14852,398445,NULL,"Coranarta cordigera","(Thunberg, 1788)","Species",300,True,"Coranarta cordigera","(Thunberg, 1788)","Small Dark Yellow Underwing",False,False
51847,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Erebidae",289269,149513,NULL,"Coscinia cribraria","(Linnaeus, 1758)","Species",300,True,"Coscinia cribraria","(Linnaeus, 1758)","Speckled Footman",False,False
252586,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Noctuidae",14852,395346,NULL,"Cosmia diffinis","(Linnaeus, 1767)","Species",300,True,"Cosmia diffinis","(Linnaeus, 1767)","White-spotted Pinion",False,False
171041,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Noctuidae",14852,394024,NULL,"Cosmia pyralina","(Denis & Schiffermüller, 1775)","Species",300,False,"Cosmia pyralina","([Denis & Schiffermüller], 1775)","Lunar-spotted Pinion",False,False
171042,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Noctuidae",14852,394024,NULL,"Cosmia pyralina","(Denis & Schiff., 1775)","Species",300,False,"Cosmia pyralina","([Denis & Schiffermüller], 1775)","Lunar-spotted Pinion",False,False
395953,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Noctuidae",14852,394024,NULL,"Cosmia pyralina","([Denis & Schiffermüller], 1775)","Species",300,True,"Cosmia pyralina","([Denis & Schiffermüller], 1775)","Lunar-spotted Pinion",False,False
16439,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Noctuidae",14852,397650,NULL,"Cosmia trapezina","(Linnaeus, 1758)","Species",300,True,"Cosmia trapezina","(Linnaeus, 1758)","Dun-bar",False,False
194221,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Geometridae",218698,127748,NULL,"Lyncometra ocellata",NULL,"Species",300,False,"Cosmorhoe ocellata","(Linnaeus, 1758)","Purple Bar",False,False
194220,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Geometridae",218698,127748,NULL,"Cosmorhoe ocellata","(Linnaeus, 1758)","Species",300,True,"Cosmorhoe ocellata","(Linnaeus, 1758)","Purple Bar",False,False
409250,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Cossidae",20448,101102,NULL,"Cossus ligniperda","Fabricius, 1794","Species",300,False,"Cossus cossus","(Linnaeus, 1758)","Goat Moth",False,False
117363,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Cossidae",20448,101102,NULL,"Cossus cossus","(Linnaeus, 1758)","Species",300,True,"Cossus cossus","(Linnaeus, 1758)","Goat Moth",False,False
128977,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Geometridae",218698,95070,NULL,"Costaconvexa polygrammata","(Borkhausen, 1794)","Species",300,True,"Costaconvexa polygrammata","(Borkhausen, 1794)","Many-lined",False,False
232354,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Noctuidae",14852,118741,NULL,"Craniophora ligustri","(Denis & Schiff., 1775)","Species",300,False,"Craniophora ligustri","([Denis & Schiffermüller], 1775)","Coronet",False,False
18380,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Geometridae",218698,249037,NULL,"Crocallis dardoinaria","Donzel, 1840","Species",300,True,"Crocallis dardoinaria","Donzel, 1840","Dusky Scalloped Oak",False,False
34605,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Geometridae",218698,249037,NULL,"Crocallis elinguaria","(Linnaeus, 1758)","Species",300,True,"Crocallis elinguaria","(Linnaeus, 1758)","Scalloped Oak",False,False
54195,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Noctuidae",14852,210448,NULL,"Ctenoplusia accentifera","(Lefebvre, 1827)","Species",300,True,"Ctenoplusia accentifera","(Lefebvre, 1827)","Accent Gem",False,False
64474,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Noctuidae",14852,210448,NULL,"Ctenoplusia limbirena","(Guenée, 1852)","Species",300,True,"Ctenoplusia limbirena","(Guenée, 1852)","Scar Bank Gem",False,False
64475,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Noctuidae",14852,210448,NULL,"Ctenoplusia limbirena","(Guenee, 1852)","Species",300,False,"Ctenoplusia limbirena","(Guenée, 1852)","Scar Bank Gem",False,False
35699,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Noctuidae",14852,396494,NULL,"Cucullia absinthii","(Linnaeus, 1761)","Species",300,True,"Cucullia absinthii","(Linnaeus, 1761)","Wormwood",False,False
199979,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Noctuidae",14852,396494,NULL,"Cucullia chamomillae","(Denis & Schiffermüller, 1775)","Species",300,False,"Cucullia chamomillae","([Denis & Schiffermüller], 1775)","Chamomile Shark",False,False
199980,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Noctuidae",14852,396494,NULL,"Cucullia chamomillae","(Denis & Schiff., 1775)","Species",300,False,"Cucullia chamomillae","([Denis & Schiffermüller], 1775)","Chamomile Shark",False,False
393975,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Noctuidae",14852,396494,NULL,"Cucullia chamomillae","([Denis & Schiffermüller], 1775)","Species",300,True,"Cucullia chamomillae","([Denis & Schiffermüller], 1775)","Chamomile Shark",False,False
521647,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Noctuidae",14852,400587,NULL,"Cucullia lychnitis",NULL,"Species",300,False,"Cucullia lychnitis","Rambur, 1833","Striped Lychnis",False,False
